Source	Scale	Class	Precision	Recall_Sensitivity	Specificity	F1	Support
NCBI-partial	local_scale	ENVO:00000080	0.0	0.0	0.9986336931274764	0.0	2
NCBI-partial	local_scale	ENVO:00000081	0.6666666666666666	0.08955223880597014	0.9997941398476635	0.15789473684210525	67
NCBI-partial	local_scale	ENVO:00000083	0.0	0.0	0.9984972677595628	0.0	0
NCBI-partial	local_scale	ENVO:00000086	0.8125	0.8125	0.9997948577680525	0.8125	16
NCBI-partial	local_scale	ENVO:00000090	0.37037037037037035	0.9090909090909091	0.9988379246701756	0.5263157894736842	11
NCBI-partial	local_scale	ENVO:00000091	1.0	0.2	1.0	0.3333333333333333	100
NCBI-partial	local_scale	ENVO:00000092	0.047619047619047616	1.0	0.9986337864608238	0.09090909090909091	1
NCBI-partial	local_scale	ENVO:00000094	0.0	0.0	0.9999316893230412	0.0	1
NCBI-partial	local_scale	ENVO:00000096	0.00558659217877095	1.0	0.987840699501332	0.011111111111111112	1
NCBI-partial	local_scale	ENVO:00000097	0.0	0.0	0.9997950679691235	0.0	1
NCBI-partial	local_scale	ENVO:00000098	0.6363636363636364	0.7777777777777778	0.9991788133853419	0.7	27
NCBI-partial	local_scale	ENVO:00000100	0.125	0.5	0.9995217925946167	0.2	2
NCBI-partial	local_scale	ENVO:00000104	0.1	0.0196078431372549	0.999383096853794	0.03278688524590164	51
NCBI-partial	local_scale	ENVO:00000106	0.4	0.2857142857142857	0.999589771639546	0.3333333333333333	14
NCBI-partial	local_scale	ENVO:00000107	0.631578947368421	0.5	0.9995210727969349	0.5581395348837209	24
NCBI-partial	local_scale	ENVO:00000108	0.2222222222222222	0.10526315789473684	0.998559967084962	0.14285714285714285	57
NCBI-partial	local_scale	ENVO:00000109	0.65	0.2	0.998546209761163	0.3058823529411765	195
NCBI-partial	local_scale	ENVO:00000111	0.8309859154929577	0.20344827586206896	0.9991637630662021	0.3268698060941828	290
NCBI-partial	local_scale	ENVO:00000114	0.717391304347826	0.18333333333333332	0.9991009681881051	0.2920353982300885	180
NCBI-partial	local_scale	ENVO:00000115	0.7777777777777778	0.1346153846153846	0.9998629010145325	0.22950819672131148	52
NCBI-partial	local_scale	ENVO:00000116	0.0	0.0	0.9997948437393148	0.0	17
NCBI-partial	local_scale	ENVO:00000117	0.55	0.4888888888888889	0.9987667009249743	0.5176470588235295	45
NCBI-partial	local_scale	ENVO:00000119	0.7727272727272727	0.7083333333333334	0.9996579091406678	0.7391304347826086	24
NCBI-partial	local_scale	ENVO:00000122	0.25	1.0	0.9997950679691235	0.4	1
NCBI-partial	local_scale	ENVO:00000126	0.5	0.5	0.999863350642252	0.5	4
NCBI-partial	local_scale	ENVO:00000127	0.0	0.0	0.9941939890710383	0.0	0
NCBI-partial	local_scale	ENVO:00000128	0.0	0.0	0.999931693989071	0.0	0
NCBI-partial	local_scale	ENVO:00000130	0.75	0.07894736842105263	0.9999315162306533	0.14285714285714285	38
NCBI-partial	local_scale	ENVO:00000133	0.5	0.1	0.9999316473000683	0.16666666666666666	10
NCBI-partial	local_scale	ENVO:00000134	0.5	0.16666666666666666	0.9999316659833265	0.25	6
NCBI-partial	local_scale	ENVO:00000137	0.010101010101010102	1.0	0.9933055536580367	0.02	1
NCBI-partial	local_scale	ENVO:00000140	0.8620689655172413	0.7936507936507936	0.9994511902311861	0.8264462809917356	63
NCBI-partial	local_scale	ENVO:00000141	0.16666666666666666	0.16666666666666666	0.999316379546076	0.16666666666666666	12
NCBI-partial	local_scale	ENVO:00000142	0.0	0.0	0.9999316846563738	0.0	2
NCBI-partial	local_scale	ENVO:00000143	0.14285714285714285	0.08333333333333333	0.9991789819376026	0.10526315789473684	24
NCBI-partial	local_scale	ENVO:00000146	1.0	0.1	1.0	0.18181818181818182	10
NCBI-partial	local_scale	ENVO:00000147	1.0	0.5	1.0	0.6666666666666666	2
NCBI-partial	local_scale	ENVO:00000148	0.0	0.0	0.999931628606591	0.0	14
NCBI-partial	local_scale	ENVO:00000150	0.7058823529411765	0.43636363636363634	0.9993143640726774	0.5393258426966292	55
NCBI-partial	local_scale	ENVO:00000153	0.5	0.1875	0.9997948577680525	0.2727272727272727	16
NCBI-partial	local_scale	ENVO:00000159	0.0	0.0	0.9997267759562841	0.0	0
NCBI-partial	local_scale	ENVO:00000162	0.2	0.09090909090909091	0.9997265705106295	0.125	11
NCBI-partial	local_scale	ENVO:00000165	0.0	0.0	0.9997950819672131	0.0	0
NCBI-partial	local_scale	ENVO:00000167	0.45454545454545453	0.11627906976744186	0.9991754844029133	0.18518518518518517	86
NCBI-partial	local_scale	ENVO:00000169	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:00000170	0.8888888888888888	0.47058823529411764	0.9999316145797716	0.6153846153846154	17
NCBI-partial	local_scale	ENVO:00000171	0.07692307692307693	0.5	0.9991802158764859	0.13333333333333333	2
NCBI-partial	local_scale	ENVO:00000172	0.7307692307692307	0.4691358024691358	0.999038395494196	0.5714285714285714	81
NCBI-partial	local_scale	ENVO:00000175	0.0	0.0	0.9998633879781421	0.0	0
NCBI-partial	local_scale	ENVO:00000176	0.0	0.0	0.9997950819672131	0.0	0
NCBI-partial	local_scale	ENVO:00000177	0.3333333333333333	0.8571428571428571	0.9991799357616347	0.48	7
NCBI-partial	local_scale	ENVO:00000180	0.0	0.0	0.9998633879781421	0.0	0
NCBI-partial	local_scale	ENVO:00000181	0.15	0.6666666666666666	0.9976761670425808	0.24489795918367346	9
NCBI-partial	local_scale	ENVO:00000182	0.1111111111111111	0.3333333333333333	0.9994534399125504	0.16666666666666666	3
NCBI-partial	local_scale	ENVO:00000183	0.0	0.0	0.996448087431694	0.0	0
NCBI-partial	local_scale	ENVO:00000189	0.0	0.0	1.0	0.0	3
NCBI-partial	local_scale	ENVO:00000191	0.0	0.0	0.9995216945678169	0.0	5
NCBI-partial	local_scale	ENVO:00000192	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:00000195	0.0	0.0	0.9998633786460824	0.0	1
NCBI-partial	local_scale	ENVO:00000196	0.4166666666666667	0.8333333333333334	0.9995216618832855	0.5555555555555556	6
NCBI-partial	local_scale	ENVO:00000199	1.0	1.0	1.0	1.0	1
NCBI-partial	local_scale	ENVO:00000207	0.0	0.0	1.0	0.0	16
NCBI-partial	local_scale	ENVO:00000208	0.0	0.0	1.0	0.0	3
NCBI-partial	local_scale	ENVO:00000209	0.08333333333333333	0.02857142857142857	0.9992468332762753	0.0425531914893617	35
NCBI-partial	local_scale	ENVO:00000213	0.0	0.0	0.9998633599781376	0.0	3
NCBI-partial	local_scale	ENVO:00000215	0.5	1.0	0.9999316893230412	0.6666666666666666	1
NCBI-partial	local_scale	ENVO:00000220	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:00000223	0.1111111111111111	0.14285714285714285	0.9994532905077564	0.125	7
NCBI-partial	local_scale	ENVO:00000232	0.0	0.0	1.0	0.0	3
NCBI-partial	local_scale	ENVO:00000233	0.0	0.0	0.9995218579234972	0.0	0
NCBI-partial	local_scale	ENVO:00000234	0.0	0.0	0.9976774369834005	0.0	1
NCBI-partial	local_scale	ENVO:00000241	0.0	0.0	0.9999316846563738	0.0	2
NCBI-partial	local_scale	ENVO:00000243	0.0	0.0	0.9998633879781421	0.0	0
NCBI-partial	local_scale	ENVO:00000246	0.0	0.0	0.9999316893230412	0.0	1
NCBI-partial	local_scale	ENVO:00000247	0.0	0.0	1.0	0.0	2
NCBI-partial	local_scale	ENVO:00000249	0.0	0.0	0.9998633879781421	0.0	0
NCBI-partial	local_scale	ENVO:00000255	0.0	0.0	1.0	0.0	10
NCBI-partial	local_scale	ENVO:00000258	0.10526315789473684	0.4	0.9965128205128205	0.16666666666666666	15
NCBI-partial	local_scale	ENVO:00000260	0.4	0.2	0.999794941900205	0.26666666666666666	10
NCBI-partial	local_scale	ENVO:00000261	0.0	0.0	0.9997267012845039	0.0	4
NCBI-partial	local_scale	ENVO:00000262	0.0	0.0	0.9997267572921648	0.0	1
NCBI-partial	local_scale	ENVO:00000266	0.4666666666666667	0.25925925925925924	0.9989030577265872	0.3333333333333333	54
NCBI-partial	local_scale	ENVO:00000267	0.0	0.0	0.9932377049180328	0.0	0
NCBI-partial	local_scale	ENVO:00000268	1.0	0.4	1.0	0.5714285714285714	5
NCBI-partial	local_scale	ENVO:00000270	0.0	0.0	1.0	0.0	2
NCBI-partial	local_scale	ENVO:00000275	0.5	0.16666666666666666	0.9999316659833265	0.25	6
NCBI-partial	local_scale	ENVO:00000279	0.0	0.0	0.9989754098360656	0.0	0
NCBI-partial	local_scale	ENVO:00000291	1.0	0.034482758620689655	1.0	0.06666666666666667	29
NCBI-partial	local_scale	ENVO:00000294	1.0	0.25	1.0	0.4	4
NCBI-partial	local_scale	ENVO:00000295	0.0	0.0	0.9987704918032787	0.0	0
NCBI-partial	local_scale	ENVO:00000296	0.0	0.0	1.0	0.0	138
NCBI-partial	local_scale	ENVO:00000297	0.38461538461538464	0.7446808510638298	0.9961625436853285	0.5072463768115942	47
NCBI-partial	local_scale	ENVO:00000300	0.5675675675675675	0.6	0.9989044847654913	0.5833333333333334	35
NCBI-partial	local_scale	ENVO:00000303	0.0	0.0	0.9999316005471957	0.0	20
NCBI-partial	local_scale	ENVO:00000304	0.0	0.0	0.9999316566429743	0.0	8
NCBI-partial	local_scale	ENVO:00000305	0.47619047619047616	1.0	0.9992481203007518	0.6451612903225806	10
NCBI-partial	local_scale	ENVO:00000309	0.3333333333333333	0.6	0.9995900239152716	0.42857142857142855	5
NCBI-partial	local_scale	ENVO:00000316	0.7678571428571429	0.1552346570397112	0.9990948966093435	0.25825825825825827	277
NCBI-partial	local_scale	ENVO:00000319	0.0	0.0	0.9998633879781421	0.0	0
NCBI-partial	local_scale	ENVO:00000360	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:00000363	0.0	0.0	1.0	0.0	4
NCBI-partial	local_scale	ENVO:00000367	0.4166666666666667	0.9090909090909091	0.9990429967872035	0.5714285714285714	11
NCBI-partial	local_scale	ENVO:00000369	0.0	0.0	0.9986337864608238	0.0	1
NCBI-partial	local_scale	ENVO:00000374	0.0	0.0	0.9993169398907104	0.0	0
NCBI-partial	local_scale	ENVO:00000382	0.375	0.46153846153846156	0.9993163328091885	0.41379310344827586	13
NCBI-partial	local_scale	ENVO:00000383	0.07142857142857142	0.2	0.9991117184830884	0.10526315789473684	5
NCBI-partial	local_scale	ENVO:00000384	0.2222222222222222	0.3333333333333333	0.9990429313645064	0.26666666666666666	12
NCBI-partial	local_scale	ENVO:00000386	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:00000394	1.0	0.3333333333333333	1.0	0.5	3
NCBI-partial	local_scale	ENVO:00000398	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:00000402	0.0	0.0	0.9997950539691215	0.0	2
NCBI-partial	local_scale	ENVO:00000416	1.0	1.0	1.0	1.0	3
NCBI-partial	local_scale	ENVO:00000418	0.16666666666666666	0.5	0.9996584232818692	0.25	2
NCBI-partial	local_scale	ENVO:00000426	0.5	0.5	0.9999316846563738	0.5	2
NCBI-partial	local_scale	ENVO:00000428	0.16666666666666666	0.022222222222222223	0.999657416923604	0.0392156862745098	45
NCBI-partial	local_scale	ENVO:00000444	0.0	0.0	0.9991802718764943	0.0	1
NCBI-partial	local_scale	ENVO:00000446	1.0	0.125	1.0	0.2222222222222222	8
NCBI-partial	local_scale	ENVO:00000447	0.7272727272727273	0.42105263157894735	0.9997948156760823	0.5333333333333333	19
NCBI-partial	local_scale	ENVO:00000463	0.1111111111111111	0.15384615384615385	0.9989061324947016	0.12903225806451613	13
NCBI-partial	local_scale	ENVO:00000464	0.0	0.0	0.9973353375239137	0.0	4
NCBI-partial	local_scale	ENVO:00000465	0.0	0.0	1.0	0.0	39
NCBI-partial	local_scale	ENVO:00000467	0.26666666666666666	0.5714285714285714	0.9992482744481651	0.36363636363636365	7
NCBI-partial	local_scale	ENVO:00000469	0.0	0.0	0.9995214656822532	0.0	12
NCBI-partial	local_scale	ENVO:00000473	0.10344827586206896	1.0	0.9982236797157887	0.1875	3
NCBI-partial	local_scale	ENVO:00000476	1.0	1.0	1.0	1.0	1
NCBI-partial	local_scale	ENVO:00000479	0.4444444444444444	0.2857142857142857	0.999658143032955	0.34782608695652173	14
NCBI-partial	local_scale	ENVO:00000486	0.7435897435897436	0.0914826498422713	0.9993018222439433	0.16292134831460675	317
NCBI-partial	local_scale	ENVO:00000495	0.0	0.0	1.0	0.0	48
NCBI-partial	local_scale	ENVO:00000499	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:00000501	0.0	0.0	0.9999316566429743	0.0	8
NCBI-partial	local_scale	ENVO:00000511	0.4	0.5	0.999795025963378	0.4444444444444444	4
NCBI-partial	local_scale	ENVO:00000512	0.023809523809523808	0.3333333333333333	0.9971988795518207	0.044444444444444446	3
NCBI-partial	local_scale	ENVO:00000530	0.25	1.0	0.9997950679691235	0.4	1
NCBI-partial	local_scale	ENVO:00000533	0.5555555555555556	0.3333333333333333	0.9997264957264957	0.4166666666666667	15
NCBI-partial	local_scale	ENVO:00000534	0.0	0.0	0.9998630605956864	0.0	35
NCBI-partial	local_scale	ENVO:00000546	0.2625	0.26582278481012656	0.9959480804889774	0.2641509433962264	79
NCBI-partial	local_scale	ENVO:00000547	0.125	1.0	0.9995218252612883	0.2222222222222222	1
NCBI-partial	local_scale	ENVO:00000563	0.0	0.0	0.9998633786460824	0.0	1
NCBI-partial	local_scale	ENVO:00000564	0.0	0.0	0.9989071038251366	0.0	0
NCBI-partial	local_scale	ENVO:00000569	0.06666666666666667	0.5	0.9990435851892335	0.11764705882352941	2
NCBI-partial	local_scale	ENVO:00000856	0.75	0.7142857142857143	0.9996579793419522	0.7317073170731707	21
NCBI-partial	local_scale	ENVO:00000873	0.6	0.21428571428571427	0.9997262523952916	0.3157894736842105	28
NCBI-partial	local_scale	ENVO:00000887	0.0	0.0	0.999658213138287	0.0	11
NCBI-partial	local_scale	ENVO:00000888	0.0	0.0	0.9998633879781421	0.0	0
NCBI-partial	local_scale	ENVO:00000890	0.36363636363636365	0.23529411764705882	0.9995213020584012	0.2857142857142857	17
NCBI-partial	local_scale	ENVO:00000891	0.2	1.0	0.9997267572921648	0.3333333333333333	1
NCBI-partial	local_scale	ENVO:00000892	0.11494252873563218	0.38461538461538464	0.9947310797865061	0.17699115044247787	26
NCBI-partial	local_scale	ENVO:00001995	0.0	0.0	0.9990420145066374	0.0	26
NCBI-partial	local_scale	ENVO:00001997	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:00001998	0.7722772277227723	0.16421052631578947	0.9983762795623015	0.2708333333333333	475
NCBI-partial	local_scale	ENVO:00001999	0.0	0.0	1.0	0.0	7
NCBI-partial	local_scale	ENVO:00002000	0.0	0.0	0.9993850778901339	0.0	4
NCBI-partial	local_scale	ENVO:00002001	0.8859060402684564	0.3548387096774194	0.9988085225679842	0.5067178502879078	372
NCBI-partial	local_scale	ENVO:00002003	0.45	0.34615384615384615	0.999247297112358	0.391304347826087	26
NCBI-partial	local_scale	ENVO:00002005	0.5454545454545454	0.2222222222222222	0.999657838910559	0.3157894736842105	27
NCBI-partial	local_scale	ENVO:00002006	0.5	0.12886597938144329	0.9982694171396926	0.20491803278688525	194
NCBI-partial	local_scale	ENVO:00002007	0.375	0.05454545454545454	0.9996571820363387	0.09523809523809523	55
NCBI-partial	local_scale	ENVO:00002010	0.0	0.0	1.0	0.0	4
NCBI-partial	local_scale	ENVO:00002011	0.6585365853658537	0.15789473684210525	0.9990324141267537	0.25471698113207547	171
NCBI-partial	local_scale	ENVO:00002012	0.0	0.0	0.999931693989071	0.0	0
NCBI-partial	local_scale	ENVO:00002018	0.16666666666666666	0.07142857142857142	0.999658143032955	0.1	14
NCBI-partial	local_scale	ENVO:00002019	0.0	0.0	0.9988385598141696	0.0	3
NCBI-partial	local_scale	ENVO:00002030	0.0	0.0	0.9992486338797815	0.0	0
NCBI-partial	local_scale	ENVO:00002033	0.0	0.0	0.9999316846563738	0.0	2
NCBI-partial	local_scale	ENVO:00002034	0.7777777777777778	0.07734806629834254	0.9997233556954146	0.1407035175879397	181
NCBI-partial	local_scale	ENVO:00002035	0.0	0.0	0.999931693989071	0.0	0
NCBI-partial	local_scale	ENVO:00002042	0.5526315789473685	0.15555555555555556	0.9988279903481558	0.24277456647398843	135
NCBI-partial	local_scale	ENVO:00002043	0.6875	0.34375	0.999657721796276	0.4583333333333333	32
NCBI-partial	local_scale	ENVO:00002044	0.16666666666666666	0.25	0.9969186524239935	0.2	36
NCBI-partial	local_scale	ENVO:00002045	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:00002046	0.8631578947368421	0.5610034207525656	0.9943326309670857	0.6800276434001382	877
NCBI-partial	local_scale	ENVO:00002047	0.18181818181818182	1.0	0.9993851619073644	0.3076923076923077	2
NCBI-partial	local_scale	ENVO:00002053	0.12727272727272726	0.5384615384615384	0.9967183974841047	0.20588235294117646	13
NCBI-partial	local_scale	ENVO:00002056	0.0	0.0	0.9907786885245902	0.0	0
NCBI-partial	local_scale	ENVO:00002063	0.0	0.0	0.9732923497267759	0.0	0
NCBI-partial	local_scale	ENVO:00002113	0.0	0.0	0.9993168465637382	0.0	2
NCBI-partial	local_scale	ENVO:00002115	0.10638297872340426	1.0	0.9971301674069013	0.19230769230769232	5
NCBI-partial	local_scale	ENVO:00002116	0.0	0.0	0.9997950679691235	0.0	1
NCBI-partial	local_scale	ENVO:00002119	0.7142857142857143	0.8333333333333334	0.999863331966653	0.7692307692307693	6
NCBI-partial	local_scale	ENVO:00002120	0.0	0.0	0.9960374393659903	0.0	3
NCBI-partial	local_scale	ENVO:00002121	0.6	0.75	0.999863350642252	0.6666666666666666	4
NCBI-partial	local_scale	ENVO:00002123	0.6470588235294118	0.19642857142857142	0.999588590235875	0.3013698630136986	56
NCBI-partial	local_scale	ENVO:00002124	0.7777777777777778	0.2222222222222222	0.999725595115593	0.345679012345679	63
NCBI-partial	local_scale	ENVO:00002126	0.8823529411764706	0.6818181818181818	0.9998631823778903	0.7692307692307693	22
NCBI-partial	local_scale	ENVO:00002127	0.3333333333333333	0.3333333333333333	0.9998633599781376	0.3333333333333333	3
NCBI-partial	local_scale	ENVO:00002129	0.5	0.25	0.999931675321126	0.3333333333333333	4
NCBI-partial	local_scale	ENVO:00002130	0.7777777777777778	0.875	0.9995894909688013	0.8235294117647058	24
NCBI-partial	local_scale	ENVO:00002131	0.38095238095238093	0.0851063829787234	0.9991062835143683	0.1391304347826087	94
NCBI-partial	local_scale	ENVO:00002137	0.6666666666666666	0.6111111111111112	0.9992467817036428	0.6376811594202898	36
NCBI-partial	local_scale	ENVO:00002141	0.0	0.0	0.9999316893230412	0.0	1
NCBI-partial	local_scale	ENVO:00002144	0.0	0.0	0.9995901359382472	0.0	1
NCBI-partial	local_scale	ENVO:00002149	0.7	0.07291666666666667	0.9997937293729373	0.1320754716981132	96
NCBI-partial	local_scale	ENVO:00002150	0.8181818181818182	0.031141868512110725	0.9998606368894154	0.06	289
NCBI-partial	local_scale	ENVO:00002152	0.0	0.0	0.9998633879781421	0.0	0
NCBI-partial	local_scale	ENVO:00002157	0.037037037037037035	0.5	0.9982238010657194	0.06896551724137931	2
NCBI-partial	local_scale	ENVO:00002160	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:00002169	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:00002170	0.0	0.0	0.9998633599781376	0.0	3
NCBI-partial	local_scale	ENVO:00002173	0.7741935483870968	0.18181818181818182	0.9995175075820237	0.294478527607362	132
NCBI-partial	local_scale	ENVO:00002176	0.0	0.0	0.9984972677595628	0.0	0
NCBI-partial	local_scale	ENVO:00002179	0.030303030303030304	0.2	0.9978134608814486	0.05263157894736842	5
NCBI-partial	local_scale	ENVO:00002181	0.0	0.0	0.999931693989071	0.0	0
NCBI-partial	local_scale	ENVO:00002186	0.0	0.0	0.9997950819672131	0.0	0
NCBI-partial	local_scale	ENVO:00002196	0.6666666666666666	0.4	0.9999316706525453	0.5	5
NCBI-partial	local_scale	ENVO:00002198	0.0	0.0	0.9991120218579235	0.0	0
NCBI-partial	local_scale	ENVO:00002199	0.75	0.4444444444444444	0.9997262711284473	0.5581395348837209	27
NCBI-partial	local_scale	ENVO:00002200	0.0	0.0	1.0	0.0	4
NCBI-partial	local_scale	ENVO:00002207	0.0	0.0	0.9992486338797815	0.0	0
NCBI-partial	local_scale	ENVO:00002209	0.0	0.0	0.9999316893230412	0.0	1
NCBI-partial	local_scale	ENVO:00002211	0.0	0.0	0.9998633879781421	0.0	0
NCBI-partial	local_scale	ENVO:00002221	0.0	0.0	0.9998633879781421	0.0	0
NCBI-partial	local_scale	ENVO:00002226	0.0	0.0	1.0	0.0	2
NCBI-partial	local_scale	ENVO:00002228	0.0	0.0	0.9994526546250684	0.0	24
NCBI-partial	local_scale	ENVO:00002229	0.06818181818181818	1.0	0.9971988795518207	0.1276595744680851	3
NCBI-partial	local_scale	ENVO:00002232	0.0	0.0	1.0	0.0	2
NCBI-partial	local_scale	ENVO:00002248	0.0	0.0	0.992896174863388	0.0	0
NCBI-partial	local_scale	ENVO:00002249	0.0	0.0	1.0	0.0	3
NCBI-partial	local_scale	ENVO:00002259	0.5357142857142857	0.21739130434782608	0.9991078168965754	0.30927835051546393	69
NCBI-partial	local_scale	ENVO:00002260	0.0	0.0	1.0	0.0	3
NCBI-partial	local_scale	ENVO:00002261	0.4	0.11428571428571428	0.9995891817870592	0.17777777777777778	35
NCBI-partial	local_scale	ENVO:00002262	0.16666666666666666	0.08333333333333333	0.999658189773038	0.1111111111111111	12
NCBI-partial	local_scale	ENVO:00002263	0.0	0.0	1.0	0.0	3
NCBI-partial	local_scale	ENVO:00002264	0.0	0.0	0.9998633879781421	0.0	0
NCBI-partial	local_scale	ENVO:00002268	0.0	0.0	0.999931693989071	0.0	0
NCBI-partial	local_scale	ENVO:00002269	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:00002272	0.0	0.0	0.9999316846563738	0.0	2
NCBI-partial	local_scale	ENVO:00002275	0.0	0.0	0.9994535519125683	0.0	0
NCBI-partial	local_scale	ENVO:00002869	0.0	0.0	0.9998633786460824	0.0	1
NCBI-partial	local_scale	ENVO:00002873	0.0	0.0	0.9991802718764943	0.0	1
NCBI-partial	local_scale	ENVO:00002874	0.0	0.0	1.0	0.0	3
NCBI-partial	local_scale	ENVO:00002875	0.0	0.0	0.9997267199562752	0.0	3
NCBI-partial	local_scale	ENVO:00002982	0.0	0.0	1.0	0.0	3
NCBI-partial	local_scale	ENVO:00002985	0.9090909090909091	1.0	0.9999316473000683	0.9523809523809523	10
NCBI-partial	local_scale	ENVO:00003030	0.14285714285714285	0.6	0.9987700717458148	0.23076923076923078	5
NCBI-partial	local_scale	ENVO:00003031	0.0	0.0	0.9999316846563738	0.0	2
NCBI-partial	local_scale	ENVO:00003040	0.4	1.0	0.9997950539691215	0.5714285714285714	2
NCBI-partial	local_scale	ENVO:00003041	0.6	1.0	0.9998633599781376	0.75	3
NCBI-partial	local_scale	ENVO:00003042	0.3333333333333333	1.0	0.9998633786460824	0.5	1
NCBI-partial	local_scale	ENVO:00003043	1.0	0.3333333333333333	1.0	0.5	3
NCBI-partial	local_scale	ENVO:00003044	0.0	0.0	0.9999316799890688	0.0	3
NCBI-partial	local_scale	ENVO:00003064	0.0	0.0	1.0	0.0	21
NCBI-partial	local_scale	ENVO:00003065	0.0	0.0	1.0	0.0	4
NCBI-partial	local_scale	ENVO:00003071	0.0	0.0	0.9997265892002735	0.0	10
NCBI-partial	local_scale	ENVO:00003074	0.0	0.0	0.999931693989071	0.0	0
NCBI-partial	local_scale	ENVO:00003076	0.0	0.0	0.9997950679691235	0.0	1
NCBI-partial	local_scale	ENVO:00003081	0.0	0.0	1.0	0.0	3
NCBI-partial	local_scale	ENVO:00003096	0.0	0.0	1.0	0.0	22
NCBI-partial	local_scale	ENVO:00003097	0.0	0.0	0.9974043715846994	0.0	0
NCBI-partial	local_scale	ENVO:00003869	0.0	0.0	0.9999316613134696	0.0	7
NCBI-partial	local_scale	ENVO:00003884	0.0	0.0	0.9953551912568306	0.0	0
NCBI-partial	local_scale	ENVO:00003885	0.2	1.0	0.9997267572921648	0.3333333333333333	1
NCBI-partial	local_scale	ENVO:00003905	0.0	0.0	0.9882505635630849	0.0	1
NCBI-partial	local_scale	ENVO:00003911	0.9333333333333333	1.0	0.999931628606591	0.9655172413793104	14
NCBI-partial	local_scale	ENVO:00003919	0.0	0.0	1.0	0.0	2
NCBI-partial	local_scale	ENVO:00003965	0.5	0.16666666666666666	0.9997948297086582	0.25	18
NCBI-partial	local_scale	ENVO:00003968	0.0	0.0	0.9987020971377827	0.0	1
NCBI-partial	local_scale	ENVO:00003973	0.0	0.0	0.9998633879781421	0.0	0
NCBI-partial	local_scale	ENVO:00005740	0.4634146341463415	0.2261904761904762	0.9984885957680681	0.304	84
NCBI-partial	local_scale	ENVO:00005741	0.0	0.0	1.0	0.0	2
NCBI-partial	local_scale	ENVO:00005742	0.0	0.0	1.0	0.0	2
NCBI-partial	local_scale	ENVO:00005748	0.0	0.0	0.9998633786460824	0.0	1
NCBI-partial	local_scale	ENVO:00005749	0.0	0.0	0.9997950119576358	0.0	5
NCBI-partial	local_scale	ENVO:00005750	0.3333333333333333	0.03333333333333333	0.9998631074606434	0.06060606060606061	30
NCBI-partial	local_scale	ENVO:00005755	0.9285714285714286	0.1780821917808219	0.9999313516853161	0.2988505747126437	73
NCBI-partial	local_scale	ENVO:00005756	0.015873015873015872	1.0	0.9957647380285538	0.03125	1
NCBI-partial	local_scale	ENVO:00005760	0.0	0.0	0.999931693989071	0.0	0
NCBI-partial	local_scale	ENVO:00005761	0.0	0.0	1.0	0.0	3
NCBI-partial	local_scale	ENVO:00005769	0.8888888888888888	0.36363636363636365	0.9998629761578515	0.5161290322580645	44
NCBI-partial	local_scale	ENVO:00005771	0.0	0.0	0.9996584699453552	0.0	0
NCBI-partial	local_scale	ENVO:00005773	0.4	0.6666666666666666	0.9997950399672064	0.5	3
NCBI-partial	local_scale	ENVO:00005774	0.3333333333333333	0.6923076923076923	0.9987693990565393	0.45	13
NCBI-partial	local_scale	ENVO:00005775	0.0	0.0	0.9997950819672131	0.0	0
NCBI-partial	local_scale	ENVO:00005778	0.0	0.0	0.9993851619073644	0.0	2
NCBI-partial	local_scale	ENVO:00005780	0.4444444444444444	0.8	0.9996583532627263	0.5714285714285714	5
NCBI-partial	local_scale	ENVO:00005784	0.0	0.0	0.9998633599781376	0.0	3
NCBI-partial	local_scale	ENVO:00005790	0.0	0.0	0.9999316846563738	0.0	2
NCBI-partial	local_scale	ENVO:00005791	0.0	0.0	0.9993852039073707	0.0	1
NCBI-partial	local_scale	ENVO:00005792	1.0	0.3333333333333333	1.0	0.5	3
NCBI-partial	local_scale	ENVO:00005797	0.0	0.0	1.0	0.0	1
NCBI-partial	local_scale	ENVO:00005800	0.9411764705882353	1.0	0.9999316192560175	0.9696969696969697	16
NCBI-partial	local_scale	ENVO:00005801	0.5	0.0625	0.9997255762897914	0.1111111111111111	64
NCBI-partial	local_scale	ENVO:00005802	0.7014925373134329	0.1760299625468165	0.9986085020524594	0.281437125748503	267
NCBI-partial	local_scale	ENVO:00005803	0.0	0.0	0.9997266452538782	0.0	7
NCBI-partial	local_scale	ENVO:00006776	0.16666666666666666	0.21428571428571427	0.998974429098865	0.1875	14
NCBI-partial	local_scale	ENVO:00009001	0.0	0.0	1.0	0.0	4
